,Video_name,frame_name,face_name,Anger,Disgust,Fear,Happy,Sad,Surprise,Neutral
23,movie5,movie5-0579.jpg,movie5-0579-1.jpg,0.08061723411083221,0.020861361175775528,0.11799588799476624,0.05730476975440979,0.6956443786621094,0.008591285906732082,0.0189850851893425
24,movie5,movie5-0013.jpg,movie5-0013-1.jpg,0.020103290677070618,0.0023318249732255936,0.03685177490115166,0.8367152214050293,0.06353887915611267,0.008787627331912518,0.03167141228914261
25,movie5,movie5-0475.jpg,movie5-0475-1.jpg,0.11208557337522507,0.012487771920859814,0.1530797779560089,0.05778825283050537,0.6437533497810364,0.009754001162946224,0.011051329784095287
26,movie5,movie5-0576.jpg,movie5-0576-1.jpg,0.16933287680149078,0.0245737936347723,0.11925071477890015,0.0847594365477562,0.5749802589416504,0.00507867569103837,0.022024214267730713
27,movie5,movie5-0157.jpg,movie5-0157-1.jpg,0.049980632960796356,0.007256031036376953,0.01981108821928501,0.8190609216690063,0.073860764503479,0.008797436952590942,0.021233156323432922
28,movie5,movie5-0585.jpg,movie5-0585-1.jpg,0.011836805380880833,0.0005831540329381824,0.032114721834659576,0.8572689294815063,0.07556858658790588,0.0051609608344733715,0.017466850578784943
29,movie5,movie5-0229.jpg,movie5-0229-1.jpg,0.08474073559045792,0.002283888403326273,0.09077747166156769,0.30410027503967285,0.3859279453754425,0.014671355485916138,0.1174982413649559
30,movie5,movie5-0262.jpg,movie5-0262-1.jpg,0.22954465448856354,0.023719334974884987,0.13755840063095093,0.01914392039179802,0.5654155611991882,0.005831888411194086,0.018786314874887466
31,movie5,movie5-0126.jpg,movie5-0126-1.jpg,0.2530941665172577,0.003542509861290455,0.12122272700071335,0.02298411726951599,0.5311548709869385,0.0023572391364723444,0.06564433127641678
32,movie5,movie5-0242.jpg,movie5-0242-1.jpg,0.07819433510303497,0.010908848606050014,0.14469335973262787,0.06665187329053879,0.6396231055259705,0.012408489361405373,0.04752001538872719
33,movie5,movie5-0105.jpg,movie5-0105-1.jpg,0.15628816187381744,0.0423889085650444,0.19447389245033264,0.03523232787847519,0.538251519203186,0.012655016034841537,0.020710183307528496
34,movie5,movie5-0149.jpg,movie5-0149-1.jpg,0.0674210712313652,0.0016169216251000762,0.05567124858498573,0.5447232127189636,0.2664279639720917,0.004451378248631954,0.059688225388526917
35,movie5,movie5-0107.jpg,movie5-0107-1.jpg,0.23166893422603607,0.06248458847403526,0.22919467091560364,0.04868793115019798,0.390683114528656,0.012007007375359535,0.02527373656630516
36,movie5,movie5-0432.jpg,movie5-0432-1.jpg,0.13763967156410217,0.014249737374484539,0.16596335172653198,0.06293478608131409,0.573500394821167,0.018433470278978348,0.02727862447500229
37,movie5,movie5-0470.jpg,movie5-0470-1.jpg,0.23971542716026306,0.007088782265782356,0.24022729694843292,0.02453911304473877,0.4029196500778198,0.004858493339270353,0.08065128326416016
38,movie5,movie5-0068.jpg,movie5-0068-1.jpg,0.1893123984336853,0.013442023657262325,0.08336227387189865,0.25665733218193054,0.41981709003448486,0.008631744422018528,0.02877710573375225
39,movie5,movie5-0198.jpg,movie5-0198-1.jpg,0.22195978462696075,0.00940839946269989,0.20043203234672546,0.05580970644950867,0.4265727698802948,0.008358919061720371,0.07745838165283203
40,movie5,movie5-0462.jpg,movie5-0462-1.jpg,0.05335327610373497,0.003320954041555524,0.1714264303445816,0.06815318018198013,0.6011934280395508,0.004211492370814085,0.0983411967754364
41,movie5,movie5-0102.jpg,movie5-0102-1.jpg,0.24730487167835236,0.007078909780830145,0.14376649260520935,0.014743032865226269,0.5634522438049316,0.0022779980208724737,0.02137635461986065
42,movie5,movie5-0129.jpg,movie5-0129-1.jpg,0.13844792544841766,0.007249663583934307,0.17691603302955627,0.14610321819782257,0.4275878667831421,0.025830190628767014,0.0778651013970375
43,movie5,movie5-0556.jpg,movie5-0556-1.jpg,0.1814929097890854,0.004375794902443886,0.09568673372268677,0.16477347910404205,0.4166608154773712,0.0037961008492857218,0.13321423530578613
44,movie5,movie5-0575.jpg,movie5-0575-1.jpg,0.05191158875823021,0.0119197778403759,0.08798833936452866,0.1710243672132492,0.6593162417411804,0.004723787307739258,0.013115829788148403
45,movie5,movie5-0434.jpg,movie5-0434-1.jpg,0.04234011471271515,0.0011340276105329394,0.09463882446289062,0.48942553997039795,0.28897738456726074,0.006888055708259344,0.07659605890512466
46,movie5,movie5-0472.jpg,movie5-0472-1.jpg,0.2624158263206482,0.05016212910413742,0.15565867722034454,0.006906359922140837,0.5062126517295837,0.006514233537018299,0.012130185961723328
47,movie5,movie5-0236.jpg,movie5-0236-1.jpg,0.179314523935318,0.0023647616617381573,0.18624818325042725,0.1656450480222702,0.42154809832572937,0.00492096645757556,0.039958540350198746
48,movie5,movie5-0233.jpg,movie5-0233-1.jpg,0.05852760747075081,0.0018281410448253155,0.06669503450393677,0.3978315591812134,0.2854349911212921,0.006289478857070208,0.1833932101726532
49,movie5,movie5-0493.jpg,movie5-0493-1.jpg,0.1547241359949112,0.0028378355782479048,0.19489894807338715,0.030552534386515617,0.40280503034591675,0.0070870667695999146,0.20709438621997833
50,movie5,movie5-0090.jpg,movie5-0090-1.jpg,0.028894079849123955,0.008603774011135101,0.054263532161712646,0.7762299180030823,0.09727004170417786,0.010337268002331257,0.02440149150788784
51,movie5,movie5-0046.jpg,movie5-0046-1.jpg,0.00989456195384264,0.00016772729577496648,0.009267774410545826,0.9028170108795166,0.05500556901097298,0.0011590856593102217,0.021688321605324745
52,movie5,movie5-0601.jpg,movie5-0601-1.jpg,0.1219806894659996,0.00792751181870699,0.09737992286682129,0.2355530560016632,0.4536851644515991,0.005189510527998209,0.0782841369509697
53,movie5,movie5-0049.jpg,movie5-0049-1.jpg,0.1877470761537552,0.0012564054923132062,0.09869642555713654,0.4547952711582184,0.08542060106992722,0.020480504259467125,0.15160369873046875
54,movie5,movie5-0437.jpg,movie5-0437-1.jpg,0.13166046142578125,0.01008614618331194,0.20053933560848236,0.21894073486328125,0.3067593574523926,0.015175927430391312,0.1168380007147789
55,movie5,movie5-0455.jpg,movie5-0455-1.jpg,0.016840532422065735,0.001262680976651609,0.032751038670539856,0.9011023640632629,0.026514949277043343,0.006506487727165222,0.01502192486077547
56,movie5,movie5-0548.jpg,movie5-0548-1.jpg,0.18267279863357544,0.010890274308621883,0.1939397156238556,0.014140335842967033,0.5371716022491455,0.015940655022859573,0.045244619250297546
57,movie5,movie5-0018.jpg,movie5-0018-1.jpg,0.15728017687797546,0.008028444834053516,0.21542304754257202,0.008759485557675362,0.4905603229999542,0.004025090020149946,0.11592339724302292
58,movie5,movie5-0179.jpg,movie5-0179-1.jpg,0.07226704806089401,0.010252030566334724,0.11409072577953339,0.28170478343963623,0.3334173858165741,0.01138624083250761,0.17688177525997162
59,movie5,movie5-0580.jpg,movie5-0580-1.jpg,0.2354181408882141,0.010333826765418053,0.22840926051139832,0.21117661893367767,0.2710491120815277,0.012811612337827682,0.030801475048065186
60,movie5,movie5-0438.jpg,movie5-0438-1.jpg,0.016929905861616135,0.0005201002932153642,0.016276145353913307,0.8914825916290283,0.04358162730932236,0.004988574422895908,0.026221025735139847
61,movie5,movie5-0139.jpg,movie5-0139-1.jpg,0.08757564425468445,0.00732851680368185,0.13045021891593933,0.1967335343360901,0.5309264063835144,0.011029820889234543,0.035955823957920074
62,movie5,movie5-0219.jpg,movie5-0219-1.jpg,0.19752663373947144,0.032038621604442596,0.23395659029483795,0.053868040442466736,0.3903355300426483,0.03609193116426468,0.056182559579610825
63,movie5,movie5-0131.jpg,movie5-0131-1.jpg,0.10654601454734802,0.009275604970753193,0.1638583391904831,0.1225772351026535,0.5234665870666504,0.02396613173186779,0.05031004175543785
64,movie5,movie5-0286.jpg,movie5-0286-1.jpg,0.09782971441745758,0.001684705843217671,0.14301489293575287,0.22681352496147156,0.3324044346809387,0.008726946078240871,0.18952582776546478
65,movie5,movie5-0428.jpg,movie5-0428-1.jpg,0.1897761970758438,0.01312012318521738,0.12950986623764038,0.09574440866708755,0.4997480511665344,0.008080710656940937,0.06402071565389633
66,movie5,movie5-0103.jpg,movie5-0103-1.jpg,0.2296527475118637,0.020905446261167526,0.17032748460769653,0.025960689410567284,0.5226768255233765,0.005347031634300947,0.025129875168204308
67,movie5,movie5-0450.jpg,movie5-0450-1.jpg,0.08609355241060257,0.00971162598580122,0.12363438308238983,0.23669525980949402,0.4847451448440552,0.014066501520574093,0.04505348205566406
68,movie5,movie5-0167.jpg,movie5-0167-1.jpg,0.01252150908112526,0.00019605238048825413,0.010087736882269382,0.8905156254768372,0.04837391525506973,0.003997399937361479,0.03430769965052605
69,movie5,movie5-0089.jpg,movie5-0089-1.jpg,0.12873566150665283,0.012043354101479053,0.1188061311841011,0.450661838054657,0.19023381173610687,0.019196145236492157,0.08032306283712387
70,movie5,movie5-0411.jpg,movie5-0411-1.jpg,0.012624988332390785,0.00025220552925020456,0.011809245683252811,0.861381471157074,0.08049006015062332,0.0024197997990995646,0.031022310256958008
71,movie5,movie5-0108.jpg,movie5-0108-1.jpg,0.13973726332187653,0.011834768578410149,0.17105133831501007,0.17820607125759125,0.44884365797042847,0.010501688346266747,0.03982515633106232
72,movie5,movie5-0440.jpg,movie5-0440-1.jpg,0.024881917983293533,0.0010527747217565775,0.03451543673872948,0.7605934739112854,0.12362916767597198,0.008210457861423492,0.047116879373788834
73,movie5,movie5-0096.jpg,movie5-0096-1.jpg,0.3989163935184479,0.016299676150083542,0.1985134333372116,0.013177954591810703,0.3396073281764984,0.003988087177276611,0.029496999457478523
74,movie5,movie5-0416.jpg,movie5-0416-1.jpg,0.013875328004360199,0.0013736274559050798,0.026071306318044662,0.8504595160484314,0.05532868951559067,0.012860244140028954,0.04003124311566353
75,movie5,movie5-0016.jpg,movie5-0016-1.jpg,0.036994244903326035,0.000408826454076916,0.03571264073252678,0.7575439810752869,0.0805751159787178,0.002556158695369959,0.08620896190404892
76,movie5,movie5-0238.jpg,movie5-0238-1.jpg,0.12074986100196838,0.004246835596859455,0.10400328785181046,0.5291223526000977,0.19175593554973602,0.009312335401773453,0.04080938547849655
77,movie5,movie5-0454.jpg,movie5-0454-1.jpg,0.06670790165662766,0.011676887050271034,0.031014762818813324,0.7533760070800781,0.08905602991580963,0.00990152359008789,0.03826694190502167
78,movie5,movie5-0268.jpg,movie5-0268-1.jpg,0.009028403088450432,0.00019526193500496447,0.011936635710299015,0.8699389100074768,0.03211526945233345,0.005082638468593359,0.07170272618532181
79,movie5,movie5-0500.jpg,movie5-0500-1.jpg,0.27049875259399414,0.020235739648342133,0.09518449008464813,0.33145856857299805,0.19837939739227295,0.039179570972919464,0.04506354033946991
80,movie5,movie5-0473.jpg,movie5-0473-1.jpg,0.08163731545209885,0.011243542656302452,0.12015208601951599,0.015605837106704712,0.7446852922439575,0.005295678041875362,0.021380238234996796
81,movie5,movie5-0241.jpg,movie5-0241-1.jpg,0.0187842957675457,0.001129630603827536,0.051408253610134125,0.7180273532867432,0.12003607302904129,0.011699066497385502,0.07891543954610825
82,movie5,movie5-0477.jpg,movie5-0477-1.jpg,0.1212422326207161,0.0232879389077425,0.14087362587451935,0.021666374057531357,0.6754680275917053,0.00634228577837348,0.011119471862912178
83,movie5,movie5-0255.jpg,movie5-0255-1.jpg,0.09548482298851013,0.006923089735209942,0.09630259871482849,0.20475536584854126,0.4604104161262512,0.004567165859043598,0.13155655562877655
84,movie5,movie5-0284.jpg,movie5-0284-1.jpg,0.007756488397717476,0.0005064796423539519,0.01742711290717125,0.9021252393722534,0.03476525843143463,0.0041259704157710075,0.03329354524612427
85,movie5,movie5-0250.jpg,movie5-0250-1.jpg,0.08719436824321747,0.009516184218227863,0.1451513171195984,0.3797289729118347,0.3171331584453583,0.012843785807490349,0.04843224957585335
86,movie5,movie5-0143.jpg,movie5-0143-1.jpg,0.1749132126569748,0.0014579821145161986,0.17860031127929688,0.06625499576330185,0.35885176062583923,0.009368626400828362,0.21055299043655396
87,movie5,movie5-0152.jpg,movie5-0152-1.jpg,0.0050699650309979916,0.00010828943777596578,0.008754665032029152,0.9324057102203369,0.02592538297176361,0.006258126348257065,0.021477840840816498
88,movie5,movie5-0160.jpg,movie5-0160-1.jpg,0.03906681761145592,0.0038985381834208965,0.06353670358657837,0.7102885246276855,0.1330314427614212,0.024054061621427536,0.02612401731312275
89,movie5,movie5-0553.jpg,movie5-0553-1.jpg,0.2236681580543518,0.02086486853659153,0.1962813287973404,0.11795744299888611,0.28588372468948364,0.1130780279636383,0.04226651042699814
90,movie5,movie5-0404.jpg,movie5-0404-1.jpg,0.012491484172642231,0.00034227725700475276,0.010298862121999264,0.898718535900116,0.01737615093588829,0.008431285619735718,0.052341509610414505
91,movie5,movie5-0459.jpg,movie5-0459-1.jpg,0.14234085381031036,0.006334709469228983,0.07294593006372452,0.3683415949344635,0.36446279287338257,0.006621908396482468,0.03895212709903717
92,movie5,movie5-0134.jpg,movie5-0134-1.jpg,0.08181572705507278,0.011147101409733295,0.1446501463651657,0.08404707908630371,0.6427834630012512,0.014671052806079388,0.02088545449078083
93,movie5,movie5-0577.jpg,movie5-0577-1.jpg,0.14837796986103058,0.005945851560682058,0.1428900808095932,0.03256873041391373,0.6252757906913757,0.00807915162295103,0.03686234727501869
94,movie5,movie5-0600.jpg,movie5-0600-1.jpg,0.04070260003209114,0.007934542372822762,0.030907191336154938,0.7993865609169006,0.08763732761144638,0.011247952468693256,0.022183824330568314
95,movie5,movie5-0606.jpg,movie5-0606-1.jpg,0.42130598425865173,0.05862811580300331,0.2129015475511551,0.04176053777337074,0.19225214421749115,0.030705589801073074,0.04244609177112579
96,movie5,movie5-0496.jpg,movie5-0496-1.jpg,0.35507676005363464,0.01802193373441696,0.10664141178131104,0.10344696789979935,0.3711133599281311,0.010698807425796986,0.035000767558813095
97,movie5,movie5-0011.jpg,movie5-0011-1.jpg,0.029536936432123184,0.0008025020943023264,0.021204810589551926,0.6806173324584961,0.21591441333293915,0.001904087490402162,0.05001990124583244
98,movie5,movie5-0086.jpg,movie5-0086-1.jpg,0.01023400854319334,0.0009344926220364869,0.011952006258070469,0.9014082551002502,0.025027228519320488,0.0040127914398908615,0.046431295573711395
99,movie5,movie5-0598.jpg,movie5-0598-1.jpg,0.15954133868217468,0.012477369047701359,0.3573749363422394,0.04002871364355087,0.3173505365848541,0.07863163203001022,0.03459552675485611
100,movie5,movie5-0254.jpg,movie5-0254-1.jpg,0.031053196638822556,0.002201308961957693,0.08681892603635788,0.4237143099308014,0.42711618542671204,0.0027577520813792944,0.02633838541805744
101,movie5,movie5-0495.jpg,movie5-0495-1.jpg,0.4019482135772705,0.053166113793849945,0.09855302423238754,0.23158495128154755,0.11603599786758423,0.017048340290784836,0.08166338503360748
102,movie5,movie5-0488.jpg,movie5-0488-1.jpg,0.007263535168021917,0.00026451810845173895,0.019412506371736526,0.9039999842643738,0.04685075208544731,0.0032483083195984364,0.01896050199866295
103,movie5,movie5-0043.jpg,movie5-0043-1.jpg,0.0041974494233727455,4.665605229092762e-05,0.0030052796937525272,0.9521657824516296,0.019846545532345772,0.0007898960611782968,0.019948365166783333
104,movie5,movie5-0231.jpg,movie5-0231-1.jpg,0.006506371311843395,5.1924587751273066e-05,0.0060694278217852116,0.9444414973258972,0.022057514637708664,0.0016984040848910809,0.01917484775185585
105,movie5,movie5-0448.jpg,movie5-0448-1.jpg,0.10197668522596359,0.004910132382065058,0.08305319398641586,0.38415032625198364,0.38168948888778687,0.013073059730231762,0.03114711306989193
106,movie5,movie5-0482.jpg,movie5-0482-1.jpg,0.09228165447711945,0.017883803695440292,0.16060547530651093,0.20395514369010925,0.4628235697746277,0.023885970935225487,0.03856433555483818
107,movie5,movie5-0097.jpg,movie5-0097-1.jpg,0.06734610348939896,0.002164204139262438,0.04963502287864685,0.5867083668708801,0.26016709208488464,0.0024608736857771873,0.03151829168200493
108,movie5,movie5-0085.jpg,movie5-0085-1.jpg,0.028615839779376984,0.00039815151831135154,0.02442789264023304,0.8404479622840881,0.08357773721218109,0.0012435397366061807,0.02128881774842739
109,movie5,movie5-0200.jpg,movie5-0200-1.jpg,0.27153193950653076,0.04787519574165344,0.297863245010376,0.009892606176435947,0.31212982535362244,0.026855116710066795,0.03385201841592789
110,movie5,movie5-0469.jpg,movie5-0469-1.jpg,0.10916944593191147,0.010430378839373589,0.1106867715716362,0.21502633392810822,0.4937622547149658,0.0038485240656882524,0.05707626789808273
111,movie5,movie5-0574.jpg,movie5-0574-1.jpg,0.0414753220975399,0.009457796812057495,0.06940820068120956,0.6232061386108398,0.21340537071228027,0.023000316694378853,0.02004682645201683
112,movie5,movie5-0159.jpg,movie5-0159-1.jpg,0.07429639250040054,0.022582272067666054,0.045115817338228226,0.6888705492019653,0.1407492309808731,0.00972942914813757,0.01865631714463234
113,movie5,movie5-0146.jpg,movie5-0146-1.jpg,0.18773092329502106,0.004656239412724972,0.12336324900388718,0.1000291109085083,0.35695675015449524,0.010673302225768566,0.21659040451049805
114,movie5,movie5-0036.jpg,movie5-0036-1.jpg,0.1657126545906067,0.004755070898681879,0.12049043923616409,0.10577981173992157,0.4835377335548401,0.006668627727776766,0.11305561661720276
115,movie5,movie5-0091.jpg,movie5-0091-1.jpg,0.018714850768446922,0.002781130839139223,0.036783576011657715,0.8254368305206299,0.04216475412249565,0.011517209000885487,0.06260166317224503
116,movie5,movie5-0458.jpg,movie5-0458-1.jpg,0.41395074129104614,0.0032258566934615374,0.11100465804338455,0.09848728775978088,0.2687283456325531,0.014323427341878414,0.09027978032827377
117,movie5,movie5-0020.jpg,movie5-0020-1.jpg,0.044233642518520355,0.002628098474815488,0.0207696333527565,0.7159818410873413,0.16195158660411835,0.003955207299441099,0.0504799485206604
118,movie5,movie5-0088.jpg,movie5-0088-1.jpg,0.0442439429461956,0.005136579740792513,0.18520501255989075,0.33202221989631653,0.3702659010887146,0.028883786872029305,0.034242626279592514
119,movie5,movie5-0451.jpg,movie5-0451-1.jpg,0.11570864170789719,0.022621383890509605,0.14182732999324799,0.3296915888786316,0.33809080719947815,0.018864484503865242,0.03319571539759636
120,movie5,movie5-0478.jpg,movie5-0478-1.jpg,0.17310959100723267,0.02846190333366394,0.10875654965639114,0.05999250337481499,0.6132660508155823,0.008590214885771275,0.007823284715414047
121,movie5,movie5-0571.jpg,movie5-0571-1.jpg,0.03236627206206322,0.0025504352524876595,0.04702090099453926,0.7805032134056091,0.07960858941078186,0.015619932673871517,0.04233066737651825
122,movie5,movie5-0199.jpg,movie5-0199-1.jpg,0.09155794233083725,0.006389710120856762,0.2243567407131195,0.2187947928905487,0.3642869293689728,0.012465469539165497,0.08214841783046722
123,movie5,movie5-0243.jpg,movie5-0243-1.jpg,0.055580511689186096,0.014048331417143345,0.09407472610473633,0.450147420167923,0.3552389144897461,0.018018117174506187,0.012891983613371849
124,movie5,movie5-0051.jpg,movie5-0051-1.jpg,0.03146378695964813,0.0029186794999986887,0.06369815021753311,0.5621054172515869,0.22324101626873016,0.01291302777826786,0.1036599650979042
125,movie5,movie5-0035.jpg,movie5-0035-1.jpg,0.0083491625264287,0.0021854701917618513,0.01535122562199831,0.9353802800178528,0.02322990447282791,0.010548986494541168,0.004954838193953037
126,movie5,movie5-0033.jpg,movie5-0033-1.jpg,0.0036325675901025534,4.8604299081489444e-05,0.0026659416034817696,0.9646064043045044,0.013079033233225346,0.0010431193513795733,0.014924372546374798
127,movie5,movie5-0441.jpg,movie5-0441-1.jpg,0.011774113401770592,0.0005059112445451319,0.020382940769195557,0.8068960905075073,0.08848081529140472,0.0023981458507478237,0.06956200301647186
128,movie5,movie5-0106.jpg,movie5-0106-1.jpg,0.2861122190952301,0.06797222793102264,0.2565612494945526,0.04723682254552841,0.28790292143821716,0.016652487218379974,0.037562135607004166
129,movie5,movie5-0180.jpg,movie5-0180-1.jpg,0.04674350097775459,0.0033345220144838095,0.07766779512166977,0.35751622915267944,0.3377979099750519,0.0063498481176793575,0.17059022188186646
130,movie5,movie5-0566.jpg,movie5-0566-1.jpg,0.09612054377794266,0.004769341554492712,0.17356130480766296,0.21737520396709442,0.409471333026886,0.007319116033613682,0.09138322621583939
131,movie5,movie5-0041.jpg,movie5-0041-1.jpg,0.036096833646297455,0.00026634937967173755,0.0190401840955019,0.8067950010299683,0.09368987381458282,0.0021610150579363108,0.04195075482130051
132,movie5,movie5-0449.jpg,movie5-0449-1.jpg,0.08806408196687698,0.014257051050662994,0.12484144419431686,0.14674079418182373,0.5911195874214172,0.01438292395323515,0.020594023168087006
133,movie5,movie5-0133.jpg,movie5-0133-1.jpg,0.14657533168792725,0.023922055959701538,0.16886401176452637,0.0627962127327919,0.5680730938911438,0.01420760527253151,0.015561717562377453
134,movie5,movie5-0127.jpg,movie5-0127-1.jpg,0.0864567831158638,0.0011483129346743226,0.05948631092905998,0.4538613557815552,0.2612833082675934,0.006704169325530529,0.1310597062110901
135,movie5,movie5-0125.jpg,movie5-0125-1.jpg,0.045120902359485626,0.0021471576765179634,0.09970802068710327,0.3468867540359497,0.46079322695732117,0.00849090050905943,0.03685314580798149
136,movie5,movie5-0453.jpg,movie5-0453-1.jpg,0.21533434092998505,0.03610968589782715,0.17285703122615814,0.14004600048065186,0.3210196793079376,0.01164370309561491,0.10298952460289001
137,movie5,movie5-0484.jpg,movie5-0484-1.jpg,0.1339901089668274,0.011351014487445354,0.1490645706653595,0.15647171437740326,0.44736555218696594,0.013126852922141552,0.0886300653219223
138,movie5,movie5-0487.jpg,movie5-0487-1.jpg,0.10676604509353638,0.01583232916891575,0.13061659038066864,0.4014769494533539,0.24919071793556213,0.02130741998553276,0.0748099535703659
139,movie5,movie5-0234.jpg,movie5-0234-1.jpg,0.11813332140445709,0.0042976089753210545,0.09960027039051056,0.27492016553878784,0.3030657172203064,0.008112311363220215,0.1918705850839615
140,movie5,movie5-0027.jpg,movie5-0027-1.jpg,0.002520302776247263,1.0383734661445487e-05,0.0013673988869413733,0.935989260673523,0.012376285158097744,0.0003267889260314405,0.047409575432538986
141,movie5,movie5-0153.jpg,movie5-0153-1.jpg,0.01338457502424717,0.002471059327945113,0.01975083164870739,0.8865025043487549,0.04160856083035469,0.014543859288096428,0.02173854224383831
142,movie5,movie5-0052.jpg,movie5-0052-1.jpg,0.11237730830907822,0.011382265016436577,0.13091833889484406,0.16841745376586914,0.5085349678993225,0.014076522551476955,0.054293204098939896
143,movie5,movie5-0421.jpg,movie5-0421-1.jpg,0.19485560059547424,0.009424092248082161,0.14910119771957397,0.013175361789762974,0.4672808051109314,0.005610696505755186,0.16055229306221008
144,movie5,movie5-0483.jpg,movie5-0483-1.jpg,0.08144287765026093,0.020534520968794823,0.1768496036529541,0.13001683354377747,0.5367513298988342,0.01821187697350979,0.03619296848773956
145,movie5,movie5-0017.jpg,movie5-0017-1.jpg,0.16355685889720917,0.026176897808909416,0.2116791009902954,0.0841141864657402,0.42702242732048035,0.005479378160089254,0.08197111636400223
146,movie5,movie5-0489.jpg,movie5-0489-1.jpg,0.1161186546087265,0.008596417494118214,0.1210252121090889,0.32854652404785156,0.38375577330589294,0.007065143436193466,0.034892257302999496
147,movie5,movie5-0019.jpg,movie5-0019-1.jpg,0.11522632837295532,0.0006482162280008197,0.06975182890892029,0.10852906852960587,0.2234213799238205,0.003690495388582349,0.478732705116272
